state,city,county,median_value,median_tax
New York,Burlingham,sullivan,234800,2.1644
New York,Callicoon,sullivan,234800,2.1644
New York,Callicoon Center,sullivan,234800,2.1644
New York,Claryville,sullivan,234800,2.1644
New York,Cochecton,sullivan,234800,2.1644
New York,Cochecton Center,sullivan,234800,2.1644
New York,Cuddebackville,orange,361100,2.3437
New York,Eldred,sullivan,234800,2.1644
New York,Fallsburg,sullivan,234800,2.1644
New York,Ferndale,sullivan,234800,2.1644
New York,Fremont Center,sullivan,234800,2.1644
New York,Glen Spey,sullivan,234800,2.1644
New York,Glen Wild,sullivan,234800,2.1644
New York,Grahamsville,sullivan,234800,2.1644
New York,Hankins,sullivan,234800,2.1644
New York,Harris,sullivan,234800,2.1644
New York,Highland Lake,sullivan,234800,2.1644
New York,Hortonville,sullivan,234800,2.1644
New York,Huguenot,orange,361100,2.3437
New York,Hurleyville,sullivan,234800,2.1644
New York,Jeffersonville,sullivan,234800,2.1644
New York,Kauneonga Lake,sullivan,234800,2.1644
New York,Kenoza Lake,sullivan,234800,2.1644
New York,Kiamesha Lake,sullivan,234800,2.1644
New York,Lake Huntington,sullivan,234800,2.1644
New York,Liberty,sullivan,234800,2.1644
New York,Livingston Manor,sullivan,234800,2.1644
New York,Loch Sheldrake,sullivan,234800,2.1644
New York,Long Eddy,sullivan,234800,2.1644
New York,Mongaup Valley,sullivan,234800,2.1644
New York,Mountain Dale,sullivan,234800,2.1644
New York,Narrowsburg,sullivan,234800,2.1644
New York,Neversink,sullivan,234800,2.1644
New York,North Branch,sullivan,234800,2.1644
New York,Obernburg,sullivan,234800,2.1644
New York,Parksville,sullivan,234800,2.1644
New York,Phillipsport,sullivan,234800,2.1644
New York,Pond Eddy,sullivan,234800,2.1644
New York,Port Jervis,orange,361100,2.3437
New York,Rock Hill,sullivan,234800,2.1644
New York,Roscoe,sullivan,234800,2.1644
New York,Forestburgh,sullivan,234800,2.1644
New York,Smallwood,sullivan,234800,2.1644
New York,South Fallsburg,sullivan,234800,2.1644
New York,Sparrow Bush,orange,361100,2.3437
New York,Summitville,sullivan,234800,2.1644
New York,Swan Lake,sullivan,234800,2.1644
New York,Thompsonville,sullivan,234800,2.1644
New York,Westbrookville,sullivan,234800,2.1644
New York,White Lake,sullivan,234800,2.1644
New York,White Sulphur Springs,sullivan,234800,2.1644
New York,Woodbourne,sullivan,234800,2.1644
New York,Woodridge,sullivan,234800,2.1644
New York,Wurtsboro,sullivan,234800,2.1644
New York,Youngsville,sullivan,234800,2.1644
New York,Yulan,sullivan,234800,2.1644
New York,Glens Falls,warren,247600,1.5303
New York,South Glens Falls,saratoga,324800,1.4911
New York,Queensbury,warren,247600,1.5303
New York,Adirondack,warren,247600,1.5303
New York,Argyle,washington,185000,2.0822
New York,Athol,warren,247600,1.5303
New York,Bakers Mills,warren,247600,1.5303
New York,Blue Mountain Lake,hamilton,242000,0.9789
New York,Bolton Landing,warren,247600,1.5303
New York,Brant Lake,warren,247600,1.5303
New York,Cambridge,washington,185000,2.0822
New York,Chestertown,warren,247600,1.5303
New York,Clemons,washington,185000,2.0822
New York,Cleverdale,warren,247600,1.5303
New York,Comstock,washington,185000,2.0822
New York,Corinth,saratoga,324800,1.4911
New York,Cossayuna,washington,185000,2.0822
New York,Diamond Point,warren,247600,1.5303
New York,Fort Ann,washington,185000,2.0822
New York,Fort Edward,washington,185000,2.0822
New York,Gansevoort,saratoga,324800,1.4911
New York,Granville,washington,185000,2.0822
New York,Greenfield Center,saratoga,324800,1.4911
New York,Greenwich,washington,185000,2.0822
New York,Hadley,saratoga,324800,1.4911
New York,Hague,warren,247600,1.5303
New York,Hampton,washington,185000,2.0822
New York,Hartford,washington,185000,2.0822
New York,Hudson Falls,washington,185000,2.0822
New York,Huletts Landing,washington,185000,2.0822
New York,Indian Lake,hamilton,242000,0.9789
New York,Johnsburg,warren,247600,1.5303
New York,Kattskill Bay,warren,247600,1.5303
New York,Lake George,warren,247600,1.5303
New York,Lake Luzerne,warren,247600,1.5303
New York,Long Lake,hamilton,242000,0.9789
New York,Middle Falls,washington,185000,2.0822
New York,Middle Granville,washington,185000,2.0822
New York,Middle Grove,saratoga,324800,1.4911
New York,Minerva,essex,200000,1.5555
New York,Newcomb,essex,200000,1.5555
New York,North Creek,warren,247600,1.5303
New York,North Granville,washington,185000,2.0822
New York,North Hudson,essex,200000,1.5555
New York,North River,warren,247600,1.5303
New York,Olmstedville,essex,200000,1.5555
New York,Paradox,essex,200000,1.5555
New York,Porter Corners,saratoga,324800,1.4911
New York,Pottersville,warren,247600,1.5303
New York,Putnam Station,washington,185000,2.0822
New York,Riparius,warren,247600,1.5303
New York,Rock City Falls,saratoga,324800,1.4911
New York,Sabael,hamilton,242000,0.9789
New York,Salem,washington,185000,2.0822
New York,Saratoga Springs,saratoga,324800,1.4911
New York,Schroon Lake,essex,200000,1.5555
New York,Schuylerville,saratoga,324800,1.4911
New York,Severance,essex,200000,1.5555
New York,Shushan,washington,185000,2.0822
New York,Silver Bay,warren,247600,1.5303
New York,Stony Creek,warren,247600,1.5303
New York,Ticonderoga,essex,200000,1.5555
New York,Victory Mills,saratoga,324800,1.4911
New York,Warrensburg,warren,247600,1.5303
New York,Wevertown,warren,247600,1.5303
New York,Whitehall,washington,185000,2.0822
New York,Plattsburgh,clinton,175100,1.9766
New York,Altona,clinton,175100,1.9766
New York,Keeseville,clinton,175100,1.9766
New York,Au Sable Forks,clinton,175100,1.9766
New York,Bloomingdale,essex,200000,1.5555
New York,Bombay,franklin,128600,1.8802
New York,Brainardsville,franklin,128600,1.8802
New York,Brushton,franklin,128600,1.8802
New York,Burke,franklin,128600,1.8802
New York,Cadyville,clinton,175100,1.9766
New York,Champlain,clinton,175100,1.9766
New York,Chateaugay,franklin,128600,1.8802
New York,Chazy,clinton,175100,1.9766
New York,Childwold,saint lawrence,,
New York,Churubusco,clinton,175100,1.9766
New York,Constable,franklin,128600,1.8802
New York,Cranberry Lake,saint lawrence,,
New York,Crown Point,essex,200000,1.5555
New York,Dannemora,clinton,175100,1.9766
New York,Dickinson Center,franklin,128600,1.8802
New York,Elizabethtown,essex,200000,1.5555
New York,Ellenburg,clinton,175100,1.9766
New York,Ellenburg Center,clinton,175100,1.9766
New York,Ellenburg Depot,clinton,175100,1.9766
New York,Essex,essex,200000,1.5555
New York,Fort Covington,franklin,128600,1.8802
New York,Gabriels,franklin,128600,1.8802
New York,Jay,essex,200000,1.5555
New York,Keene,essex,200000,1.5555
New York,Keene Valley,essex,200000,1.5555
New York,Lake Clear,franklin,128600,1.8802
New York,Lake Placid,essex,200000,1.5555
New York,Lawrenceville,saint lawrence,,
New York,Lewis,essex,200000,1.5555
New York,Lyon Mountain,clinton,175100,1.9766
New York,Malone,franklin,128600,1.8802
New York,Mineville,essex,200000,1.5555
New York,Moira,franklin,128600,1.8802
New York,Mooers,clinton,175100,1.9766
New York,Mooers Forks,clinton,175100,1.9766
New York,Moriah,essex,200000,1.5555
New York,Moriah Center,essex,200000,1.5555
New York,Morrisonville,clinton,175100,1.9766
New York,New Russia,essex,200000,1.5555
New York,Nicholville,saint lawrence,,
New York,North Bangor,franklin,128600,1.8802
New York,North Lawrence,saint lawrence,,
New York,Owls Head,franklin,128600,1.8802
New York,Paul Smiths,franklin,128600,1.8802
New York,Peru,clinton,175100,1.9766
New York,Piercefield,saint lawrence,,
New York,Port Henry,essex,200000,1.5555
New York,Port Kent,essex,200000,1.5555
New York,Rainbow Lake,franklin,128600,1.8802
New York,Ray Brook,essex,200000,1.5555
New York,Redford,clinton,175100,1.9766
New York,Rouses Point,clinton,175100,1.9766
New York,Saint Regis Falls,franklin,128600,1.8802
New York,Saranac,clinton,175100,1.9766
New York,Saranac Lake,franklin,128600,1.8802
New York,Schuyler Falls,clinton,175100,1.9766
New York,Tupper Lake,franklin,128600,1.8802
New York,Upper Jay,essex,200000,1.5555
New York,Vermontville,franklin,128600,1.8802
New York,West Chazy,clinton,175100,1.9766
New York,Westport,essex,200000,1.5555
New York,Whippleville,franklin,128600,1.8802
New York,Willsboro,essex,200000,1.5555
New York,Wilmington,essex,200000,1.5555
New York,Witherbee,essex,200000,1.5555
New York,Apulia Station,onondaga,185300,2.5931
New York,Auburn,cayuga,164200,2.2820
New York,Aurora,cayuga,164200,2.2820
New York,Baldwinsville,onondaga,185300,2.5931
New York,Bernhards Bay,oswego,139600,2.5752
New York,Brewerton,onondaga,185300,2.5931
New York,Bridgeport,onondaga,185300,2.5931
New York,Camillus,onondaga,185300,2.5931
New York,Canastota,madison,176800,2.2952
New York,Cato,cayuga,164200,2.2820
New York,Cayuga,cayuga,164200,2.2820
New York,Cazenovia,madison,176800,2.2952
New York,Central Square,oswego,139600,2.5752
New York,Chittenango,madison,176800,2.2952
New York,Cicero,onondaga,185300,2.5931
New York,Cincinnatus,cortland,158100,2.6464
New York,Clay,onondaga,185300,2.5931
New York,Cleveland,oswego,139600,2.5752
New York,Clockville,madison,176800,2.2952
New York,Constantia,oswego,139600,2.5752
New York,Cortland,cortland,158100,2.6464
New York,Delphi Falls,onondaga,185300,2.5931
New York,De Ruyter,madison,176800,2.2952
New York,Dryden,tompkins,271500,2.3477
New York,Durhamville,oneida,171100,2.1309
New York,East Homer,cortland,158100,2.6464
New York,East Syracuse,onondaga,185300,2.5931
New York,Elbridge,onondaga,185300,2.5931
New York,Erieville,madison,176800,2.2952
New York,Etna,tompkins,271500,2.3477
New York,Fabius,onondaga,185300,2.5931
New York,Fair Haven,cayuga,164200,2.2820
New York,Fayette,seneca,142700,2.2894
New York,Fayetteville,onondaga,185300,2.5931
New York,Freeville,tompkins,271500,2.3477
New York,Fulton,oswego,139600,2.5752
New York,Genoa,cayuga,164200,2.2820
New York,Georgetown,madison,176800,2.2952
New York,Groton,tompkins,271500,2.3477
New York,Hannibal,oswego,139600,2.5752
New York,Hastings,oswego,139600,2.5752
New York,Homer,cortland,158100,2.6464
New York,Jamesville,onondaga,185300,2.5931
New York,Jordan,onondaga,185300,2.5931
New York,King Ferry,cayuga,164200,2.2820
New York,Kirkville,onondaga,185300,2.5931
New York,Lacona,oswego,139600,2.5752
New York,La Fayette,onondaga,185300,2.5931
New York,Little York,cortland,158100,2.6464
New York,Liverpool,onondaga,185300,2.5931
New York,Locke,cayuga,164200,2.2820
New York,Lycoming,oswego,139600,2.5752
New York,Mc Graw,cortland,158100,2.6464
New York,Mc Lean,tompkins,271500,2.3477
New York,Mallory,oswego,139600,2.5752
New York,Manlius,onondaga,185300,2.5931
New York,Maple View,oswego,139600,2.5752
New York,Marcellus,onondaga,185300,2.5931
New York,Marietta,onondaga,185300,2.5931
New York,Martville,cayuga,164200,2.2820
New York,Memphis,onondaga,185300,2.5931
New York,Meridian,cayuga,164200,2.2820
New York,Mexico,oswego,139600,2.5752
New York,Minetto,oswego,139600,2.5752
New York,Minoa,onondaga,185300,2.5931
New York,Montezuma,cayuga,164200,2.2820
New York,Moravia,cayuga,164200,2.2820
New York,Mottville,onondaga,185300,2.5931
New York,Nedrow,onondaga,185300,2.5931
New York,New Haven,oswego,139600,2.5752
New York,New Woodstock,madison,176800,2.2952
New York,North Bay,oneida,171100,2.1309
New York,North Pitcher,chenango,128100,2.3895
New York,Oswego,oswego,139600,2.5752
New York,Parish,oswego,139600,2.5752
New York,Pennellville,oswego,139600,2.5752
New York,Peterboro,madison,176800,2.2952
New York,Phoenix,oswego,139600,2.5752
New York,Pitcher,chenango,128100,2.3895
New York,Plainville,onondaga,185300,2.5931
New York,Pompey,onondaga,185300,2.5931
New York,Poplar Ridge,cayuga,164200,2.2820
New York,Port Byron,cayuga,164200,2.2820
New York,Preble,cortland,158100,2.6464
New York,Pulaski,oswego,139600,2.5752
New York,Red Creek,wayne,163400,2.5508
New York,Richland,oswego,139600,2.5752
New York,Sandy Creek,oswego,139600,2.5752
New York,Savannah,wayne,163400,2.5508
New York,Scipio Center,cayuga,164200,2.2820
New York,Seneca Falls,seneca,142700,2.2894
New York,Skaneateles,onondaga,185300,2.5931
New York,Skaneateles Falls,onondaga,185300,2.5931
New York,South Butler,wayne,163400,2.5508
New York,South Otselic,chenango,128100,2.3895
New York,Sterling,cayuga,164200,2.2820
New York,Sylvan Beach,oneida,171100,2.1309
New York,Truxton,cortland,158100,2.6464
New York,Tully,onondaga,185300,2.5931
New York,Union Springs,cayuga,164200,2.2820
New York,Verona Beach,oneida,171100,2.1309
New York,Wampsville,madison,176800,2.2952
New York,Warners,onondaga,185300,2.5931
New York,Waterloo,seneca,142700,2.2894
New York,Weedsport,cayuga,164200,2.2820
New York,West Monroe,oswego,139600,2.5752
New York,Syracuse,onondaga,185300,2.5931
New York,Alder Creek,oneida,171100,2.1309
New York,Altmar,oswego,139600,2.5752
New York,Ava,oneida,171100,2.1309
New York,Barneveld,oneida,171100,2.1309
New York,Beaver Falls,lewis,158000,1.6975
New York,Blossvale,oneida,171100,2.1309
New York,Boonville,oneida,171100,2.1309
New York,Bouckville,madison,176800,2.2952
New York,Brantingham,lewis,158000,1.6975
New York,Bridgewater,oneida,171100,2.1309
New York,Brookfield,madison,176800,2.2952
New York,Burlington Flats,otsego,175900,1.6549
New York,Camden,oneida,171100,2.1309
New York,Canajoharie,montgomery,141600,2.5636
New York,Cassville,oneida,171100,2.1309
New York,Chadwicks,oneida,171100,2.1309
New York,Cherry Valley,otsego,175900,1.6549
New York,Clark Mills,oneida,171100,2.1309
New York,Clayville,oneida,171100,2.1309
New York,Clinton,oneida,171100,2.1309
New York,Cold Brook,herkimer,135000,2.2719
New York,Constableville,lewis,158000,1.6975
New York,Cooperstown,otsego,175900,1.6549
New York,Croghan,lewis,158000,1.6975
New York,Deansboro,oneida,171100,2.1309
New York,Dolgeville,herkimer,135000,2.2719
New York,Eagle Bay,herkimer,135000,2.2719
New York,Earlville,chenango,128100,2.3895
New York,East Springfield,otsego,175900,1.6549
New York,Eaton,madison,176800,2.2952
New York,Edmeston,otsego,175900,1.6549
New York,Fly Creek,otsego,175900,1.6549
New York,Forestport,oneida,171100,2.1309
New York,Fort Plain,montgomery,141600,2.5636
New York,Frankfort,herkimer,135000,2.2719
New York,Franklin Springs,oneida,171100,2.1309
New York,Garrattsville,otsego,175900,1.6549
New York,Glenfield,lewis,158000,1.6975
New York,Greig,lewis,158000,1.6975
New York,Hamilton,madison,176800,2.2952
New York,Hartwick,otsego,175900,1.6549
New York,Herkimer,herkimer,135000,2.2719
New York,Hinckley,oneida,171100,2.1309
New York,Hoffmeister,hamilton,242000,0.9789
New York,Holland Patent,oneida,171100,2.1309
New York,Hubbardsville,madison,176800,2.2952
New York,Ilion,herkimer,135000,2.2719
New York,Inlet,hamilton,242000,0.9789
New York,Jordanville,herkimer,135000,2.2719
New York,Knoxboro,oneida,171100,2.1309
New York,Lee Center,oneida,171100,2.1309
New York,Leonardsville,madison,176800,2.2952
New York,Little Falls,herkimer,135000,2.2719
New York,Lowville,lewis,158000,1.6975
New York,Lyons Falls,lewis,158000,1.6975
New York,Mc Connellsville,oneida,171100,2.1309
New York,Madison,madison,176800,2.2952
New York,Marcy,oneida,171100,2.1309
New York,Martinsburg,lewis,158000,1.6975
New York,Middleville,herkimer,135000,2.2719
New York,Mohawk,herkimer,135000,2.2719
New York,Morrisville,madison,176800,2.2952
New York,Munnsville,madison,176800,2.2952
New York,Nelliston,montgomery,141600,2.5636
New York,New Berlin,chenango,128100,2.3895
New York,New Hartford,oneida,171100,2.1309
New York,New Lisbon,otsego,175900,1.6549
New York,Newport,herkimer,135000,2.2719
New York,New York Mills,oneida,171100,2.1309
New York,North Brookfield,madison,176800,2.2952
New York,Old Forge,herkimer,135000,2.2719
New York,Oneida,madison,176800,2.2952
New York,Oriskany,oneida,171100,2.1309
New York,Oriskany Falls,oneida,171100,2.1309
New York,Orwell,oswego,139600,2.5752
New York,Palatine Bridge,montgomery,141600,2.5636
New York,Poland,herkimer,135000,2.2719
New York,Port Leyden,lewis,158000,1.6975
New York,Prospect,oneida,171100,2.1309
New York,Raquette Lake,hamilton,242000,0.9789
New York,Redfield,oswego,139600,2.5752
New York,Remsen,oneida,171100,2.1309
New York,Richfield Springs,otsego,175900,1.6549
New York,Rome,oneida,171100,2.1309
New York,Roseboom,otsego,175900,1.6549
New York,Saint Johnsville,montgomery,141600,2.5636
New York,Salisbury Center,herkimer,135000,2.2719
New York,Sangerfield,oneida,171100,2.1309
New York,Sauquoit,oneida,171100,2.1309
New York,Schuyler Lake,otsego,175900,1.6549
New York,Sharon Springs,schoharie,182000,2.1852
New York,Sherburne,chenango,128100,2.3895
New York,Sherrill,oneida,171100,2.1309
New York,Smyrna,chenango,128100,2.3895
New York,Solsville,madison,176800,2.2952
New York,Springfield Center,otsego,175900,1.6549
New York,Stittville,oneida,171100,2.1309
New York,Stratford,fulton,156100,2.1300
New York,Taberg,oneida,171100,2.1309
New York,Thendara,herkimer,135000,2.2719
New York,Turin,lewis,158000,1.6975
New York,Van Hornesville,herkimer,135000,2.2719
New York,Vernon,oneida,171100,2.1309
New York,Vernon Center,oneida,171100,2.1309
New York,Verona,oneida,171100,2.1309
New York,Washington Mills,oneida,171100,2.1309
New York,Waterville,oneida,171100,2.1309
New York,West Burlington,otsego,175900,1.6549
New York,Westdale,oneida,171100,2.1309
New York,West Eaton,madison,176800,2.2952
New York,West Edmeston,madison,176800,2.2952
New York,Westernville,oneida,171100,2.1309
New York,Westford,otsego,175900,1.6549
New York,West Leyden,lewis,158000,1.6975
